source,trial,sep
mc,227,0.0430552
mc,227,4.64517
mc,227,4.28563
mc,227,0.383134
mc,227,1.65815
mc,227,0.387408
mc,227,0.131616
mc,227,8.62631
mc,228,1.4913
mc,228,5.53856
mc,228,0.170825
mc,228,2.74578
mc,228,3.54365
mc,228,1.56333
mc,228,0.631469
mc,228,0.291989
mc,228,4.54724
mc,228,2.16866
mc,228,0.437677
mc,228,5.43188
mc,228,3.03241
mc,228,0.213761
mc,228,2.1285
mc,228,6.06297
mc,229,12.0691
mc,229,0.26002
mc,229,2.30422
mc,229,1.07026
mc,229,0.0604176
mc,229,0.390098
mc,229,0.0650189
mc,229,5.68223
mc,229,0.553338
mc,229,4.63953
mc,229,1.43088
mc,229,0.954958
mc,229,0.185982
mc,229,0.360527
mc,229,0.276812
mc,229,9.69664
mc,230,3.8481
mc,230,0.190889
mc,230,0.23815
mc,230,0.509282
mc,230,0.12552
mc,230,2.30364
mc,230,1.85588
mc,230,3.61913
mc,230,4.37298
mc,230,0.23839
mc,230,0.749734
mc,230,1.49294
mc,230,0.0725425
mc,230,0.693251
mc,230,3.36808
mc,230,0.0875663
mc,230,0.102996
mc,230,16.1309
mc,231,0.266295
mc,231,3.33574
mc,231,1.26743
mc,231,1.25594
mc,231,4.22286
mc,231,0.235791
mc,231,4.19074
mc,231,0.295553
mc,231,17.4804
mc,231,0.454889
mc,231,0.112635
mc,231,6.88173
mc,232,0.0973997
mc,232,5.01781
mc,232,5.37779
mc,232,6.2671
mc,232,1.06746
mc,232,4.99963
mc,232,1.28145
mc,232,2.5701
mc,232,3.65796
mc,232,1.33398
mc,232,0.284452
mc,232,3.86918
mc,232,1.33954
mc,232,0.54894
mc,232,1.35452
mc,232,0.555482
mc,232,0.0359528
mc,232,0.341255
mc,233,14.5298
mc,233,8.69989
mc,233,4.38494
mc,233,0.0133802
mc,233,0.120784
mc,233,3.69804
mc,233,0.396433
mc,233,0.15825
mc,233,5.49651
mc,233,2.50194
mc,234,4.35232
mc,234,0.172696
mc,234,0.117304
mc,234,6.2526
mc,234,0.148624
mc,234,0.370617
mc,234,0.173754
mc,234,1.34033
mc,234,1.53288
mc,234,0.219826
mc,234,0.753
mc,234,0.191825
mc,234,0.696071
mc,234,5.68455
mc,234,3.7366
mc,234,0.291227
mc,234,0.732143
mc,234,0.138696
mc,234,0.0157411
mc,234,0.522224
mc,234,5.18907
mc,234,7.3679
mc,235,4.36065
mc,235,3.71705
mc,235,1.51772
mc,235,0.711879
mc,235,1.27968
mc,235,8.76517
mc,235,3.76787
mc,235,0.181758
mc,235,2.84693
mc,235,0.903946
mc,235,0.0868621
mc,235,1.73969
mc,235,0.527552
mc,235,0.173931
mc,235,1.5252
mc,235,0.99545
mc,235,0.109595
mc,235,0.143781
mc,235,0.244948
mc,235,6.40033
mc,236,0.0120964
mc,236,2.58351
mc,236,2.80824
mc,236,0.0115205
mc,236,0.208235
mc,236,8.79857
mc,236,0.182338
mc,236,1.98777
mc,236,3.42473
mc,236,1.82842
mc,236,1.18214
mc,236,9.10485
mc,236,0.199093
mc,236,7.66849
mc,237,2.26658
mc,237,4.39369
mc,237,8.56808
mc,237,16.2196
mc,237,0.0159187
mc,237,8.53613
mc,238,7.52126
mc,238,2.02524
mc,238,0.213235
mc,238,1.93447
mc,238,1.25711
mc,238,0.0695784
mc,238,0.210638
mc,238,1.55667
mc,238,1.80687
mc,238,0.77733
mc,238,0.0355983
mc,238,0.96511
mc,238,9.6786
mc,238,0.457504
mc,238,0.128092
mc,238,0.0614353
mc,238,1.39892
mc,238,0.0523133
mc,238,5.69344
mc,238,1.41302
mc,238,1.08464
mc,238,1.65892
mc,239,1.59836
mc,239,6.81619
mc,239,0.533724
mc,239,3.3286
mc,239,0.851968
mc,239,1.26988
mc,239,3.47791
mc,239,5.30104
mc,239,5.43138
mc,239,0.280423
mc,239,3.83953
mc,239,1.46979
mc,239,2.86562
mc,239,2.93558
mc,240,0.133086
mc,240,0.315558
mc,240,0.0496174
mc,240,4.93147
mc,240,0.100444
mc,240,10.1752
mc,240,4.61294
mc,240,1.46556
mc,240,0.582344
mc,240,17.6338
mc,241,0.0054263
mc,241,3.28947
mc,241,0.0680469
mc,241,3.64781
mc,241,1.28205
mc,241,1.48657
mc,241,3.8809
mc,241,0.913906
mc,241,0.219482
mc,241,0.147376
mc,241,2.1034
mc,241,6.40759
mc,241,0.496313
mc,241,0.961898
mc,241,8.50304
mc,241,1.1761
mc,241,0.269337
mc,241,1.06217
mc,241,0.135925
mc,241,0.285109
mc,241,0.024297
mc,241,3.63379
mc,242,0.0936761
mc,242,0.0808977
mc,242,0.328043
mc,242,5.41265
mc,242,5.01188
mc,242,0.0558304
mc,242,0.473334
mc,242,0.797311
mc,242,0.490566
mc,242,0.00278979
mc,242,3.84573
mc,242,0.433271
mc,242,4.51111
mc,242,0.183693
mc,242,0.0547915
mc,242,0.190009
mc,242,0.193635
mc,242,0.16791
mc,242,0.352583
mc,242,2.33532
mc,242,9.07595
mc,242,5.90902
mc,243,8.35278
mc,243,0.316329
mc,243,5.29867
mc,243,1.95715
mc,243,0.160398
mc,243,2.60596
mc,243,3.61714
mc,243,1.64031
mc,243,7.88379
mc,243,1.47028
mc,243,0.841396
mc,243,0.556799
mc,243,0.0389333
mc,243,0.204293
mc,243,0.4811
mc,243,4.57467
mc,244,0.00187359
mc,244,6.56564
mc,244,1.99067
mc,244,0.0700162
mc,244,2.76846
mc,244,2.40027
mc,244,1.33775
mc,244,0.598176
mc,244,3.27808
mc,244,1.56032
mc,244,0.104486
mc,244,0.366118
mc,244,0.0177547
mc,244,0.980226
mc,244,0.206359
mc,244,1.62745
mc,244,0.317998
mc,244,1.35701
mc,244,4.06539
mc,244,0.27986
mc,244,0.0176744
mc,244,10.0884
mc,245,2.57083
mc,245,0.0790382
mc,245,4.08452
mc,245,4.22059
mc,245,0.0869391
mc,245,0.97177
mc,245,0.334993
mc,245,0.985598
mc,245,0.34806
mc,245,0.0501096
mc,245,1.80092
mc,245,4.4555
mc,245,3.45305
mc,245,0.255236
mc,245,3.82757
mc,245,0.0769187
mc,245,0.0481354
mc,245,0.188526
mc,245,3.00645
mc,245,0.127685
mc,245,0.435269
mc,245,0.318863
mc,245,0.471979
mc,245,2.37935
mc,245,0.0276546
mc,245,5.39443
mc,246,0.0239468
mc,246,0.0425594
mc,246,7.60241
mc,246,0.126172
mc,246,3.11208
mc,246,6.58704
mc,246,0.212174
mc,246,0.0886822
mc,246,0.0708376
mc,246,0.201454
mc,246,3.79246
mc,246,0.919952
mc,246,3.34249
mc,246,0.136441
mc,246,0.108055
mc,246,0.702828
mc,246,5.52315
mc,246,7.40727
mc,247,0.0970774
mc,247,0.23063
mc,247,1.94678
mc,247,2.87903
mc,247,2.2342
mc,247,8.98409
mc,247,1.74145
mc,247,0.0732901
mc,247,0.09151
mc,247,1.03338
mc,247,0.0107439
mc,247,0.287481
mc,247,2.99711
mc,247,0.0246254
mc,247,3.10289
mc,247,2.51017
mc,247,0.315302
mc,247,0.539264
mc,247,0.481102
mc,247,0.650107
mc,247,1.87507
mc,247,2.48915
mc,247,0.115161
mc,247,0.0712183
mc,247,0.0954237
mc,247,5.12374
mc,248,0.102162
mc,248,0.156216
mc,248,2.29971
mc,248,0.169669
mc,248,0.139616
mc,248,1.4971
mc,248,1.71406
mc,248,0.0824812
mc,248,0.495624
mc,248,2.47652
mc,248,3.29519
mc,248,0.917843
mc,248,0.0831938
mc,248,1.32306
mc,248,7.30513
mc,248,0.152055
mc,248,6.22356
mc,248,1.24582
mc,248,1.22145
mc,248,9.09955
mc,249,3.0534
mc,249,0.131313
mc,249,1.44037
mc,249,5.9959
mc,249,1.05575
mc,249,5.68754
mc,249,0.530457
mc,249,0.956789
mc,249,0.0950962
mc,249,0.383779
mc,249,3.36535
mc,249,0.426596
mc,249,0.549442
mc,249,0.033303
mc,249,3.36616
mc,249,0.330452
mc,249,0.118995
mc,249,3.01012
mc,249,0.0893007
mc,249,0.26961
mc,249,0.279746
mc,249,3.27777
mc,249,0.358326
mc,249,5.19443
mc,250,2.74431
mc,250,3.00622
mc,250,0.072813
mc,250,0.289816
mc,250,0.0995302
mc,250,1.80267
mc,250,13.2499
mc,250,0.427331
mc,250,0.00770773
mc,250,2.21726
mc,250,0.133112
mc,250,0.0837103
mc,250,2.10251
mc,250,1.32694
mc,250,10.4279
mc,250,2.00826
mc,251,3.21396
mc,251,4.11748
mc,251,0.487322
mc,251,0.337575
mc,251,0.117043
mc,251,1.45659
mc,251,0.223643
mc,251,2.43119
mc,251,6.37917
mc,251,2.23088
mc,251,0.0498145
mc,251,3.81421
mc,251,1.49232
mc,251,0.0728008
mc,251,4.5219
mc,251,0.115174
mc,251,0.144309
mc,251,8.79462
mc,252,1.46134
mc,252,0.149972
mc,252,0.486082
mc,252,1.57851
mc,252,0.814874
mc,252,0.0426049
mc,252,0.0827727
mc,252,0.494779
mc,252,7.18654
mc,252,3.90086
mc,252,0.0271462
mc,252,4.21861
mc,252,5.72729
mc,252,2.23773
mc,252,0.197621
mc,252,9.21548
mc,252,0.111021
mc,252,2.06678
mc,253,0.0833955
mc,253,0.201554
mc,253,0.977509
mc,253,3.24355
mc,253,6.52811
mc,253,1.50721
mc,253,2.48599
mc,253,1.17247
mc,253,1.20267
mc,253,5.54019
mc,253,0.718844
mc,253,0.0532813
mc,253,0.260653
mc,253,2.23873
mc,253,0.215947
mc,253,0.373433
mc,253,1.43716
mc,253,11.7593
mc,254,0.517058
mc,254,0.0499172
mc,254,0.00870832
mc,254,0.238626
mc,254,1.14409
mc,254,6.34919
mc,254,0.0872127
mc,254,3.73666
mc,254,0.338641
mc,254,7.86055
mc,254,0.18903
mc,254,0.549263
mc,254,11.4329
mc,254,3.78416
mc,254,0.932492
mc,254,2.78148
mc,255,0.238553
mc,255,0.383679
mc,255,16.2494
mc,255,0.122504
mc,255,2.38324
mc,255,3.17315
mc,255,0.145286
mc,255,12.9032
mc,255,1.92426
mc,255,0.293518
mc,255,0.123047
mc,255,0.148563
mc,255,0.185273
mc,255,1.7263
mc,256,0.347175
mc,256,6.09244
mc,256,0.707801
mc,256,0.0285539
mc,256,1.18409
mc,256,0.125061
mc,256,0.184371
mc,256,2.95894
mc,256,0.828003
mc,256,0.115341
mc,256,8.24432
mc,256,0.0655708
mc,256,3.25232
mc,256,5.54378
mc,256,1.15072
mc,256,9.17151
mc,257,3.54933
mc,257,2.28561
mc,257,0.0842218
mc,257,0.180901
mc,257,2.03303
mc,257,0.52249
mc,257,2.63249
mc,257,1.65086
mc,257,0.0368174
mc,257,0.225003
mc,257,5.56737
mc,257,3.48856
mc,257,0.653424
mc,257,1.24639
mc,257,0.455581
mc,257,0.183189
mc,257,0.017395
mc,257,0.19098
mc,257,2.99575
mc,257,0.169268
mc,257,0.134981
mc,257,4.0889
mc,257,0.215553
mc,257,7.39188
mc,258,13.2586
mc,258,1.84038
mc,258,0.147706
mc,258,1.25491
mc,258,3.86372
mc,258,2.33743
mc,258,1.47737
mc,258,0.0993783
mc,258,9.13678
mc,258,6.58372
mc,259,0.0923421
mc,259,3.76759
mc,259,0.451583
mc,259,0.231565
mc,259,0.185626
mc,259,1.73254
mc,259,0.194312
mc,259,0.0792401
mc,259,0.58293
mc,259,0.262095
mc,259,0.203815
mc,259,2.42098
mc,259,0.187633
mc,259,1.66473
mc,259,6.92837
mc,259,2.99848
mc,259,2.06772
mc,259,0.988322
mc,259,6.81031
mc,259,0.731733
mc,259,1.44626
mc,259,1.19678
mc,259,3.30073
mc,259,1.21763
mc,259,0.205319
mc,259,0.0513593
mc,260,5.58706
mc,260,1.8694
mc,260,0.187358
mc,260,10.3152
mc,260,2.57747
mc,260,0.330735
mc,260,0.162033
mc,260,2.44101
mc,260,0.147864
mc,260,1.56176
mc,260,5.55626
mc,260,5.23406
mc,260,0.2405
mc,260,0.251795
mc,260,1.6403
mc,260,1.8972
mc,261,1.13232
mc,261,6.98797
mc,261,0.0982343
mc,261,0.0339234
mc,261,3.24765
mc,261,0.481077
mc,261,5.98173
mc,261,2.01406
mc,261,0.244423
mc,261,0.0239972
mc,261,6.71243
mc,261,13.0422
mc,262,0.0566443
mc,262,1.75139
mc,262,3.24938
mc,262,0.06162
mc,262,0.63943
mc,262,0.289295
mc,262,0.0370596
mc,262,7.91534
mc,262,0.415132
mc,262,5.19458
mc,262,3.43663
mc,262,0.260918
mc,262,4.89171
mc,262,11.8009
mc,263,3.22458
mc,263,2.38277
mc,263,2.01372
mc,263,2.12446
mc,263,3.39944
mc,263,8.71395
mc,263,0.325874
mc,263,2.70175
mc,263,0.237505
mc,263,4.23472
mc,263,0.938739
mc,263,2.05801
mc,263,4.3652
mc,263,3.27927
mc,264,1.36841
mc,264,0.327884
mc,264,0.139756
mc,264,2.79023
mc,264,5.65576
mc,264,1.39602
mc,264,4.57267
mc,264,0.216531
mc,264,6.11086
mc,264,0.381687
mc,264,0.0591305
mc,264,0.180101
mc,264,4.03968
mc,264,0.102599
mc,264,0.100795
mc,264,1.27633
mc,264,7.4541
mc,264,3.82746
mc,265,0.54117
mc,265,0.336447
mc,265,0.294285
mc,265,4.56629
mc,265,5.09541
mc,265,0.0904827
mc,265,0.05902
mc,265,0.218675
mc,265,3.05165
mc,265,13.6073
mc,265,0.0351798
mc,265,1.05745
mc,265,3.26806
mc,265,0.569424
mc,265,3.17914
mc,265,0.532122
mc,265,2.3539
mc,265,1.14395
mc,266,0.12044
mc,266,9.03615
mc,266,0.127292
mc,266,0.0425257
mc,266,0.195695
mc,266,3.31568
mc,266,3.2549
mc,266,0.155808
mc,266,0.344455
mc,266,0.343861
mc,266,5.44865
mc,266,1.79458
mc,266,3.7399
mc,266,0.160797
mc,266,1.82936
mc,266,2.02653
mc,266,2.74376
mc,266,5.31962
mc,267,1.59003
mc,267,0.97179
mc,267,0.39311
mc,267,0.285454
mc,267,0.0943146
mc,267,2.14255
mc,267,0.157028
mc,267,4.10349
mc,267,0.0442175
mc,267,1.50941
mc,267,0.6147
mc,267,2.52029
mc,267,0.158511
mc,267,2.13062
mc,267,12.3604
mc,267,0.179194
mc,267,0.00697254
mc,267,3.25951
mc,267,0.961508
mc,267,2.80011
mc,267,0.0330667
mc,267,1.11446
mc,267,0.504583
mc,267,2.06467
mc,268,2.00319
mc,268,0.494754
mc,268,8.90034
mc,268,0.280837
mc,268,0.202256
mc,268,2.92622
mc,268,1.7075
mc,268,1.18193
mc,268,0.256413
mc,268,0.321009
mc,268,0.130528
mc,268,0.147495
mc,268,0.00330319
mc,268,3.23151
mc,268,3.71336
mc,268,1.30563
mc,268,0.132371
mc,268,13.0613
mc,269,10.4468
mc,269,0.455679
mc,269,1.45242
mc,269,0.81748
mc,269,0.873829
mc,269,4.15947
mc,269,0.163575
mc,269,1.92923
mc,269,0.0215821
mc,269,4.47804
mc,269,2.23646
mc,269,0.946275
mc,269,0.120483
mc,269,0.218449
mc,269,2.55075
mc,269,1.74944
mc,269,1.76747
mc,269,5.61257
mc,270,4.7362
mc,270,0.0444029
mc,270,3.4423
mc,270,4.20243
mc,270,0.369206
mc,270,0.137292
mc,270,11.2117
mc,270,8.37384
mc,270,0.833768
mc,270,6.64884
mc,271,0.609279
mc,271,2.47106
mc,271,11.7584
mc,271,1.50258
mc,271,3.18503
mc,271,0.0450159
mc,271,9.72031
mc,271,0.123203
mc,271,6.2503
mc,271,0.96338
mc,271,0.724459
mc,271,2.64703
mc,272,0.0944801
mc,272,0.215566
mc,272,0.106597
mc,272,1.19453
mc,272,2.1581
mc,272,5.13915
mc,272,0.0147274
mc,272,0.836424
mc,272,0.0214553
mc,272,5.12652
mc,272,0.0781792
mc,272,11.4947
mc,272,1.79455
mc,272,3.16027
mc,272,0.248235
mc,272,5.2032
mc,272,1.25377
mc,272,0.0518076
mc,272,0.144834
mc,272,1.66291
mc,273,2.52333
mc,273,3.27911
mc,273,4.11828
mc,273,0.616683
mc,273,3.84206
mc,273,1.48292
mc,273,0.586768
mc,273,2.07795
mc,273,0.103963
mc,273,0.0909596
mc,273,0.0161159
mc,273,21.2619
mc,274,7.41057
mc,274,5.93148
mc,274,0.117906
mc,274,0.167903
mc,274,1.04153
mc,274,0.886766
mc,274,0.098343
mc,274,3.54219
mc,274,2.37203
mc,274,3.57966
mc,274,2.29501
mc,274,7.71968
mc,274,0.799806
mc,274,4.03713
mc,275,0.682511
mc,275,3.38801
mc,275,0.438982
mc,275,0.834862
mc,275,0.0942365
mc,275,10.7191
mc,275,0.138929
mc,275,9.4062
mc,275,0.0461713
mc,275,4.03617
mc,275,0.871436
mc,275,1.74621
mc,275,0.101096
mc,275,7.49605
mc,276,0.276265
mc,276,0.890097
mc,276,0.142872
mc,276,0.503918
mc,276,1.26418
mc,276,0.467775
mc,276,0.171929
mc,276,0.696322
mc,276,3.55183
mc,276,0.0334894
mc,276,1.72158
mc,276,1.35038
mc,276,0.0620488
mc,276,0.0134004
mc,276,3.25337
mc,276,0.784238
mc,276,0.613776
mc,276,5.7498
mc,276,1.78767
mc,276,0.160275
mc,276,1.52012
mc,276,0.0829136
mc,276,5.95328
mc,276,4.28497
mc,276,0.347626
mc,276,4.31587
mc,277,2.00008
mc,277,0.415739
mc,277,0.768058
mc,277,0.432666
mc,277,0.231068
mc,277,0.263759
mc,277,1.21619
mc,277,0.472181
mc,277,1.41851
mc,277,1.03702
mc,277,6.95062
mc,277,0.758796
mc,277,0.0644108
mc,277,1.68634
mc,277,0.266468
mc,277,0.0828753
mc,277,0.501994
mc,277,2.63566
mc,277,4.38858
mc,277,0.286711
mc,277,0.604265
mc,277,0.215275
mc,277,2.94139
mc,277,0.190592
mc,277,4.03225
mc,277,1.68082
mc,277,0.623077
mc,277,0.0411518
mc,277,0.350586
mc,277,0.160303
mc,277,0.0709279
mc,277,0.178167
mc,277,0.96727
mc,277,2.06622
mc,278,0.594664
mc,278,0.0643623
mc,278,5.51136
mc,278,3.43012
mc,278,5.37366
mc,278,6.49097
mc,278,2.68365
mc,278,15.8512
mc,279,1.95772
mc,279,2.53038
mc,279,0.0652559
mc,279,0.184304
mc,279,2.2865
mc,279,0.0043735
mc,279,0.575294
mc,279,0.941944
mc,279,2.21748
mc,279,0.355329
mc,279,0.138269
mc,279,7.47201
mc,279,0.222104
mc,279,2.10738
mc,279,6.07783
mc,279,0.339007
mc,279,2.88388
mc,279,9.64094
mc,280,1.80229
mc,280,0.0644951
mc,280,0.614809
mc,280,0.354802
mc,280,8.6816
mc,280,0.0302811
mc,280,1.66666
mc,280,4.82735
mc,280,0.917997
mc,280,0.159051
mc,280,0.120564
mc,280,0.291233
mc,280,1.21499
mc,280,0.773426
mc,280,0.0214432
mc,280,0.53051
mc,280,4.40256
mc,280,0.00673724
mc,280,0.168929
mc,280,13.3503
mc,281,1.61553
mc,281,5.91265
mc,281,5.37845
mc,281,0.135553
mc,281,0.373896
mc,281,0.416525
mc,281,6.89158
mc,281,0.15293
mc,281,0.153827
mc,281,3.48604
mc,281,0.00268464
mc,281,3.16109
mc,281,0.551308
mc,281,0.120078
mc,281,0.0737838
mc,281,0.419019
mc,281,0.262073
mc,281,3.45956
mc,281,0.185912
mc,281,0.204975
mc,281,0.112821
mc,281,6.92971
mc,282,0.602638
mc,282,0.132829
mc,282,0.579488
mc,282,0.0227072
mc,282,1.79863
mc,282,4.77947
mc,282,4.53908
mc,282,4.41149
mc,282,5.20829
mc,282,8.52097
mc,282,8.2039
mc,282,1.20052
mc,283,0.195817
mc,283,0.0105827
mc,283,0.0526161
mc,283,2.47698
mc,283,7.48908
mc,283,0.216168
mc,283,14.4485
mc,283,0.178564
mc,283,0.417094
mc,283,0.306809
mc,283,10.3791
mc,283,0.135072
mc,283,3.68454
mc,283,0.00915288
mc,284,4.91721
mc,284,0.294554
mc,284,3.63729
mc,284,7.93585
mc,284,0.0534079
mc,284,2.25784
mc,284,2.79867
mc,284,0.304007
mc,284,0.0968855
mc,284,3.30248
mc,284,0.207053
mc,284,1.99499
mc,284,1.66598
mc,284,0.375565
mc,284,1.60459
mc,284,8.55362
mc,285,11.9849
mc,285,6.07039
mc,285,0.340024
mc,285,0.657174
mc,285,8.52309
mc,285,0.884981
mc,285,5.87402
mc,285,5.66546
mc,286,0.165887
mc,286,6.34081
mc,286,0.106805
mc,286,3.27419
mc,286,1.16321
mc,286,11.4242
mc,286,4.65645
mc,286,0.147274
mc,286,0.813622
mc,286,5.46539
mc,286,0.252693
mc,286,6.18943
mc,287,5.82707
mc,287,1.2905
mc,287,0.116535
mc,287,0.247688
mc,287,2.3329
mc,287,12.9672
mc,287,0.196301
mc,287,1.67955
mc,287,1.74772
mc,287,0.223267
mc,287,6.35026
mc,287,1.26489
mc,287,0.0249103
mc,287,5.7312
mc,288,0.116039
mc,288,7.93914
mc,288,0.767687
mc,288,2.73309
mc,288,0.892799
mc,288,7.69636
mc,288,0.117166
mc,288,1.91569
mc,288,0.132072
mc,288,0.0854773
mc,288,0.340194
mc,288,0.0089633
mc,288,2.17132
mc,288,3.48117
mc,288,1.02404
mc,288,10.5788
mc,289,0.0439457
mc,289,0.742479
mc,289,3.43741
mc,289,0.261866
mc,289,0.314153
mc,289,0.0414004
mc,289,5.65669
mc,289,0.0319077
mc,289,1.40363
mc,289,0.109634
mc,289,0.241487
mc,289,0.148789
mc,289,3.51176
mc,289,1.24097
mc,289,5.72937
mc,289,0.433988
mc,289,7.73184
mc,289,3.97595
mc,289,1.6219
mc,289,0.125878
mc,289,0.208219
mc,289,2.98672
mc,290,1.08437
mc,290,1.04879
mc,290,0.998225
mc,290,0.115398
mc,290,8.17696
mc,290,3.06596
mc,290,11.333
mc,290,1.48727
mc,290,1.19272
mc,290,1.30764
mc,290,0.0263274
mc,290,10.1633
mc,291,0.260306
mc,291,0.0699188
mc,291,0.26545
mc,291,0.137274
mc,291,0.148891
mc,291,0.0718191
mc,291,0.991997
mc,291,11.9272
mc,291,5.75561
mc,291,0.386094
mc,291,0.789954
mc,291,0.124889
mc,291,1.29363
mc,291,0.182209
mc,291,0.122775
mc,291,0.229831
mc,291,0.0251869
mc,291,0.167022
mc,291,0.406499
mc,291,16.6435
mc,292,0.14665
mc,292,0.0820159
mc,292,1.77064
mc,292,0.84844
mc,292,0.198657
mc,292,2.0368
mc,292,2.96215
mc,292,7.98482
mc,292,1.47305
mc,292,2.56847
mc,292,0.164863
mc,292,1.97302
mc,292,0.22718
mc,292,0.117578
mc,292,4.70983
mc,292,0.1718
mc,292,2.06174
mc,292,0.0445764
mc,292,0.369758
mc,292,0.0228753
mc,292,1.0207
mc,292,0.0452354
mc,292,0.445803
mc,292,8.55335
mc,293,0.556179
mc,293,1.05036
mc,293,0.482326
mc,293,3.9376
mc,293,3.36274
mc,293,3.13704
mc,293,0.107728
mc,293,0.715704
mc,293,0.0732188
mc,293,0.0868503
mc,293,0.0865142
mc,293,0.456672
mc,293,0.124456
mc,293,0.01798
mc,293,1.42673
mc,293,1.49379
mc,293,0.674698
mc,293,12.1279
mc,293,0.249372
mc,293,0.10454
mc,293,3.74761
mc,293,5.98001
mc,294,3.06304
mc,294,1.89651
mc,294,4.87619
mc,294,1.70217
mc,294,3.04538
mc,294,0.349701
mc,294,8.06925
mc,294,0.147384
mc,294,1.35283
mc,294,0.310742
mc,294,0.735384
mc,294,0.0531963
mc,294,0.287486
mc,294,2.50766
mc,294,1.37866
mc,294,0.706103
mc,294,0.00313417
mc,294,9.51517
mc,295,0.819432
mc,295,2.52353
mc,295,0.0911904
mc,295,4.4218
mc,295,0.0359941
mc,295,5.35032
mc,295,0.192962
mc,295,4.6769
mc,295,3.87655
mc,295,0.0403707
mc,295,0.675498
mc,295,0.111621
mc,295,0.138698
mc,295,0.0492741
mc,295,0.0379152
mc,295,3.2534
mc,295,0.503883
mc,295,1.74717
mc,295,0.520682
mc,295,2.09142
mc,295,0.154607
mc,295,8.68679
mc,296,0.024817
mc,296,0.0606107
mc,296,0.193816
mc,296,0.367639
mc,296,3.21963
mc,296,0.264849
mc,296,0.209785
mc,296,7.40936
mc,296,3.32105
mc,296,0.325377
mc,296,2.02262
mc,296,3.74865
mc,296,5.786
mc,296,1.31447
mc,296,0.266009
mc,296,0.177887
mc,296,5.24301
mc,296,0.720068
mc,296,0.0767196
mc,296,0.224641
mc,296,0.194898
mc,296,3.72005
mc,296,0.165655
mc,296,0.942387
mc,297,0.210127
mc,297,0.194193
mc,297,1.27265
mc,297,3.9389
mc,297,0.0687717
mc,297,1.60701
mc,297,1.88282
mc,297,0.17561
mc,297,3.86952
mc,297,0.538405
mc,297,2.42005
mc,297,0.523947
mc,297,0.0283295
mc,297,6.7372
mc,297,5.01384
mc,297,0.255211
mc,297,6.29444
mc,297,0.114374
mc,297,0.0687606
mc,297,4.78584
mc,298,0.645808
mc,298,0.445013
mc,298,0.265327
mc,298,0.288038
mc,298,0.422087
mc,298,0.163454
mc,298,0.228887
mc,298,4.71647
mc,298,0.039022
mc,298,1.13148
mc,298,5.14922
mc,298,0.82886
mc,298,6.81985
mc,298,0.197661
mc,298,0.226277
mc,298,5.05198
mc,298,0.708462
mc,298,0.046948
mc,298,0.697449
mc,298,0.56809
mc,298,2.43763
mc,298,3.55066
mc,298,2.50296
mc,298,2.86837
mc,299,2.54511
mc,299,0.604303
mc,299,0.111672
mc,299,9.02265
mc,299,0.321947
mc,299,0.570788
mc,299,0.0710747
mc,299,1.76319
mc,299,1.90475
mc,299,0.657702
mc,299,4.64991
mc,299,2.11229
mc,299,2.25962
mc,299,3.55107
mc,299,0.315916
mc,299,0.31365
mc,299,6.57548
mc,299,2.64888
ref,0,8.22127
ref,0,6.18502
ref,0,0.986527
ref,0,4.59352
ref,0,8.21368
ref,0,6.2
ref,0,1
ref,0,4.6
ref,1,3.25
ref,1,13.1193
ref,1,0.993296
ref,1,2.62049
ref,1,3.29125
ref,1,13.0757
ref,1,1
ref,1,2.65
ref,2,2.88775
ref,2,6.09744
ref,2,5.40256
ref,2,5.6
ref,2,2.89425
ref,2,6.10575
ref,2,5.40421
ref,2,5.60805
ref,3,5.60571
ref,3,2.09429
ref,3,4.40909
ref,3,7.89449
ref,3,5.59642
ref,3,2.09574
ref,3,4.40426
ref,3,7.9
ref,4,1.36171
ref,4,9
ref,4,2.45208
ref,4,7.19793
ref,4,1.33396
ref,4,8.9926
ref,4,2.47344
ref,4,7.18829
ref,5,5.47584
ref,5,6.22416
ref,5,5.86572
ref,5,2.45365
ref,5,5.48063
ref,5,6.20652
ref,5,5.84348
ref,5,2.45
ref,6,7.51979
ref,6,1.75267
ref,6,1.00628
ref,6,9.74105
ref,6,7.48994
ref,6,1.76006
ref,6,1
ref,6,9.73021
ref,7,1.69157
ref,7,4.6275
ref,7,1.47332
ref,7,12.2081
ref,7,1.69956
ref,7,4.6
ref,7,1.5
ref,7,12.2
ref,8,1.4
ref,8,5.19375
ref,8,3.06263
ref,8,10.3381
ref,8,1.40376
ref,8,5.2018
ref,8,3.05
ref,8,10.35
ref,9,10.0954
ref,9,7.44053
ref,9,0.428073
ref,9,2.05064
ref,9,10.1
ref,9,7.40051
ref,9,0.468163
ref,9,2.01673
ref,10,2.95
ref,10,7.55
ref,10,4.25
ref,10,5.25448
ref,10,2.93732
ref,10,7.53553
ref,10,4.27271
ref,10,5.24996
ref,11,4.25
ref,11,2.95
ref,11,6.25
ref,11,6.56951
ref,11,4.24674
ref,11,2.91084
ref,11,6.2809
ref,11,6.54201
ref,12,2.77696
ref,12,0.472537
ref,12,8.2505
ref,12,8.52226
ref,12,2.7783
ref,12,0.451253
ref,12,8.23814
ref,12,8.51004
ref,13,6.5
ref,13,3.3
ref,13,3.8914
ref,13,6.30679
ref,13,6.49225
ref,13,3.32598
ref,13,3.88359
ref,13,6.3
