eta,conf,n_cool,n_inst,density,action,s_per_inst
1.4,2,185,12,0.3,46.5085,3.87571
1.4,2,186,12,0.3,46.4751,3.87293
1.4,2,187,12,0.3,46.4445,3.87037
1.4,2,188,12,0.3,46.3911,3.86593
1.4,2,189,12,0.3,46.3443,3.86202
1.4,2,190,12,0.3,46.2773,3.85644
1.4,2,191,12,0.3,46.2159,3.85133
1.4,2,192,12,0.3,46.1767,3.84806
1.4,2,193,12,0.3,46.1471,3.84559
1.4,2,194,12,0.3,46.1099,3.84249
1.4,2,195,12,0.3,46.0479,3.83733
1.4,2,196,12,0.3,46.0206,3.83505
1.4,2,197,12,0.3,45.9956,3.83297
1.4,2,198,12,0.3,45.9238,3.82699
1.4,2,199,12,0.3,45.8967,3.82473
1.4,2,200,12,0.3,45.847,3.82058
1.4,3,0,46,1.15,454.827,9.88755
1.4,3,1,44,1.1,401.225,9.11874
1.4,3,2,34,0.85,360.877,10.614
1.4,3,3,32,0.8,324.731,10.1478
1.4,3,4,32,0.8,295.667,9.23958
1.4,3,5,30,0.75,269.065,8.96882
1.4,3,6,30,0.75,248.034,8.2678
1.4,3,7,28,0.7,225.546,8.05521
1.4,3,8,24,0.6,209.154,8.71475
1.4,3,9,24,0.6,194.703,8.11264
1.4,3,10,24,0.6,182.294,7.5956
1.4,3,11,24,0.6,171.715,7.15481
1.4,3,12,20,0.5,162.476,8.1238
1.4,3,13,18,0.45,155.861,8.65892
1.4,3,14,18,0.45,147.851,8.21395
1.4,3,15,18,0.45,140.551,7.80839
1.4,3,16,18,0.45,134.867,7.4926
1.4,3,17,18,0.45,128.687,7.14928
1.4,3,18,18,0.45,123.652,6.86956
1.4,3,19,18,0.45,119.818,6.65658
1.4,3,20,18,0.45,116.486,6.47144
1.4,3,21,18,0.45,113.664,6.31468
1.4,3,22,18,0.45,110.048,6.11379
1.4,3,23,18,0.45,107.166,5.95367
1.4,3,24,18,0.45,104.521,5.80675
1.4,3,25,18,0.45,101.826,5.65701
1.4,3,26,18,0.45,99.6853,5.53807
1.4,3,27,18,0.45,98.0714,5.44841
1.4,3,28,16,0.4,95.35,5.95937
1.4,3,29,16,0.4,92.9068,5.80667
1.4,3,30,16,0.4,91.0833,5.69271
1.4,3,31,16,0.4,89.1077,5.56923
1.4,3,32,16,0.4,87.691,5.48069
1.4,3,33,16,0.4,86.1261,5.38288
1.4,3,34,16,0.4,84.7894,5.29934
1.4,3,35,16,0.4,83.4859,5.21787
1.4,3,36,16,0.4,82.5217,5.15761
1.4,3,37,16,0.4,81.4023,5.08764
1.4,3,38,16,0.4,80.6387,5.03992
1.4,3,39,16,0.4,79.9099,4.99437
1.4,3,40,16,0.4,79.1767,4.94854
1.4,3,41,16,0.4,78.4656,4.9041
1.4,3,42,16,0.4,77.7771,4.86107
1.4,3,43,16,0.4,77.1284,4.82053
1.4,3,44,16,0.4,76.2222,4.76389
1.4,3,45,16,0.4,75.5063,4.71914
1.4,3,46,16,0.4,74.7022,4.66889
1.4,3,47,16,0.4,74.1142,4.63214
1.4,3,48,16,0.4,73.4442,4.59026
1.4,3,49,14,0.35,72.8409,5.20292
1.4,3,50,14,0.35,72.3939,5.17099
1.4,3,51,14,0.35,71.9298,5.13784
1.4,3,52,14,0.35,71.4204,5.10146
1.4,3,53,14,0.35,70.8892,5.06352
1.4,3,54,14,0.35,70.4826,5.03447
1.4,3,55,14,0.35,70.0328,5.00234
1.4,3,56,14,0.35,69.6644,4.97603
1.4,3,57,14,0.35,69.2686,4.94776
1.4,3,58,14,0.35,68.8095,4.91496
1.4,3,59,14,0.35,68.3972,4.88551
1.4,3,60,14,0.35,68.0612,4.86151
1.4,3,61,14,0.35,67.709,4.83636
1.4,3,62,14,0.35,67.4038,4.81455
1.4,3,63,14,0.35,67.0601,4.79001
1.4,3,64,14,0.35,66.7574,4.76839
1.4,3,65,14,0.35,66.5022,4.75016
1.4,3,66,14,0.35,66.187,4.72764
1.4,3,67,14,0.35,65.8435,4.70311
1.4,3,68,14,0.35,65.4982,4.67844
1.4,3,69,14,0.35,65.1739,4.65528
1.4,3,70,14,0.35,64.9079,4.63628
1.4,3,71,14,0.35,64.4454,4.60324
1.4,3,72,14,0.35,64.1845,4.58461
1.4,3,73,14,0.35,63.8584,4.56132
1.4,3,74,14,0.35,63.6849,4.54892
1.4,3,75,14,0.35,63.4278,4.53056
1.4,3,76,14,0.35,63.2095,4.51497
1.4,3,77,14,0.35,63.0393,4.50281
1.4,3,78,14,0.35,62.7832,4.48452
1.4,3,79,14,0.35,62.5042,4.46459
1.4,3,80,14,0.35,62.2893,4.44924
1.4,3,81,14,0.35,62.0054,4.42895
1.4,3,82,14,0.35,61.8376,4.41697
1.4,3,83,14,0.35,61.6517,4.4037
1.4,3,84,14,0.35,61.4968,4.39263
1.4,3,85,14,0.35,61.246,4.37471
1.4,3,86,14,0.35,61.0112,4.35794
1.4,3,87,14,0.35,60.8211,4.34436
1.4,3,88,14,0.35,60.6713,4.33367
1.4,3,89,14,0.35,60.4399,4.31714
1.4,3,90,14,0.35,60.2483,4.30345
1.4,3,91,14,0.35,60.083,4.29164
1.4,3,92,14,0.35,59.8911,4.27793
1.4,3,93,14,0.35,59.6744,4.26246
1.4,3,94,14,0.35,59.5083,4.25059
1.4,3,95,16,0.4,59.3758,3.71099
1.4,3,96,16,0.4,59.2235,3.70147
1.4,3,97,16,0.4,59.071,3.69194
1.4,3,98,16,0.4,58.9443,3.68402
1.4,3,99,14,0.35,58.768,4.19772
1.4,3,100,14,0.35,58.6212,4.18723
1.4,3,101,14,0.35,58.455,4.17536
1.4,3,102,14,0.35,58.3069,4.16478
1.4,3,103,14,0.35,58.1852,4.15608
1.4,3,104,14,0.35,58.0746,4.14818
1.4,3,105,14,0.35,57.9649,4.14035
1.4,3,106,14,0.35,57.8016,4.12868
1.4,3,107,14,0.35,57.7105,4.12218
1.4,3,108,14,0.35,57.6035,4.11453
1.4,3,109,14,0.35,57.5001,4.10715
1.4,3,110,12,0.3,57.364,4.78033
1.4,3,111,12,0.3,57.2279,4.769
1.4,3,112,12,0.3,57.0882,4.75735
1.4,3,113,12,0.3,56.9706,4.74755
1.4,3,114,12,0.3,56.9067,4.74222
1.4,3,115,12,0.3,56.8216,4.73513
1.4,3,116,12,0.3,56.6611,4.72176
1.4,3,117,12,0.3,56.5487,4.71239
1.4,3,118,12,0.3,56.405,4.70042
1.4,3,119,12,0.3,56.2112,4.68427
1.4,3,120,12,0.3,56.096,4.67466
1.4,3,121,12,0.3,55.9779,4.66482
1.4,3,122,12,0.3,55.8584,4.65487
1.4,3,123,12,0.3,55.7486,4.64571
1.4,3,124,12,0.3,55.6471,4.63726
1.4,3,125,12,0.3,55.4889,4.62407
1.4,3,126,12,0.3,55.3879,4.61566
1.4,3,127,12,0.3,55.2793,4.60661
1.4,3,128,12,0.3,55.1352,4.5946
1.4,3,129,12,0.3,55.0253,4.58544
1.4,3,130,12,0.3,54.9566,4.57971
1.4,3,131,12,0.3,54.8244,4.5687
1.4,3,132,12,0.3,54.7169,4.55974
1.4,3,133,12,0.3,54.6112,4.55094
1.4,3,134,12,0.3,54.4706,4.53922
1.4,3,135,12,0.3,54.3472,4.52893
1.4,3,136,12,0.3,54.2866,4.52388
1.4,3,137,12,0.3,54.2146,4.51788
1.4,3,138,12,0.3,54.1183,4.50986
1.4,3,139,12,0.3,54.0683,4.50569
1.4,3,140,12,0.3,53.9989,4.49991
1.4,3,141,12,0.3,53.9207,4.49339
1.4,3,142,12,0.3,53.7808,4.48173
1.4,3,143,12,0.3,53.6742,4.47285
1.4,3,144,12,0.3,53.5664,4.46387
1.4,3,145,12,0.3,53.4447,4.45373
1.4,3,146,12,0.3,53.2769,4.43974
1.4,3,147,12,0.3,53.1911,4.43259
1.4,3,148,12,0.3,53.1047,4.42539
1.4,3,149,12,0.3,53.0212,4.41843
1.4,3,150,12,0.3,52.9556,4.41296
1.4,3,151,12,0.3,52.8703,4.40586
1.4,3,152,12,0.3,52.7643,4.39702
1.4,3,153,12,0.3,52.7179,4.39316
1.4,3,154,12,0.3,52.6533,4.38778
1.4,3,155,12,0.3,52.5846,4.38205
1.4,3,156,12,0.3,52.4699,4.3725
1.4,3,157,12,0.3,52.4191,4.36826
1.4,3,158,12,0.3,52.3474,4.36229
1.4,3,159,12,0.3,52.2787,4.35656
1.4,3,160,12,0.3,52.2166,4.35138
1.4,3,161,12,0.3,52.1649,4.34707
1.4,3,162,12,0.3,52.1093,4.34244
1.4,3,163,12,0.3,52.056,4.338
1.4,3,164,12,0.3,51.9988,4.33323
1.4,3,165,12,0.3,51.92,4.32667
1.4,3,166,12,0.3,51.8658,4.32215
1.4,3,167,12,0.3,51.8252,4.31877
1.4,3,168,12,0.3,51.7365,4.31138
1.4,3,169,12,0.3,51.6512,4.30427
1.4,3,170,12,0.3,51.5931,4.29942
1.4,3,171,12,0.3,51.5526,4.29605
1.4,3,172,12,0.3,51.4801,4.29001
1.4,3,173,12,0.3,51.3919,4.28266
1.4,3,174,12,0.3,51.3609,4.28007
1.4,3,175,12,0.3,51.2338,4.26948
1.4,3,176,12,0.3,51.1816,4.26513
1.4,3,177,12,0.3,51.0822,4.25685
1.4,3,178,12,0.3,51.019,4.25159
1.4,3,179,12,0.3,50.9352,4.2446
1.4,3,180,12,0.3,50.8892,4.24077
1.4,3,181,12,0.3,50.8133,4.23445
1.4,3,182,12,0.3,50.7341,4.22784
1.4,3,183,12,0.3,50.6488,4.22073
1.4,3,184,12,0.3,50.531,4.21092
1.4,3,185,12,0.3,50.4586,4.20489
1.4,3,186,12,0.3,50.4148,4.20123
1.4,3,187,12,0.3,50.3221,4.1935
1.4,3,188,12,0.3,50.2631,4.18859
1.4,3,189,12,0.3,50.1185,4.17654
1.4,3,190,12,0.3,50.0774,4.17311
1.4,3,191,12,0.3,50.02,4.16833
1.4,3,192,12,0.3,49.9765,4.16471
1.4,3,193,12,0.3,49.8721,4.15601
1.4,3,194,12,0.3,49.8081,4.15067
1.4,3,195,12,0.3,49.7648,4.14707
1.4,3,196,12,0.3,49.7227,4.14355
1.4,3,197,12,0.3,49.6503,4.13752
1.4,3,198,12,0.3,49.6091,4.13409
1.4,3,199,12,0.3,49.5263,4.12719
1.4,3,200,12,0.3,49.4753,4.12294
1.4,4,0,36,0.9,434.324,12.0646
1.4,4,1,36,0.9,386.852,10.7459
1.4,4,2,32,0.8,344.049,10.7515
1.4,4,3,30,0.75,307.191,10.2397
1.4,4,4,30,0.75,273.791,9.12638
1.4,4,5,28,0.7,250.763,8.95582
1.4,4,6,26,0.65,228.947,8.80566
1.4,4,7,22,0.55,210.226,9.55572
1.4,4,8,20,0.5,195.161,9.75806
1.4,4,9,18,0.45,180.802,10.0446
1.4,4,10,18,0.45,168.742,9.37455
1.4,4,11,18,0.45,158.139,8.78552
1.4,4,12,16,0.4,149.43,9.3394
1.4,4,13,14,0.35,140.793,10.0566
1.4,4,14,14,0.35,134.181,9.58435
1.4,4,15,14,0.35,128.046,9.14618
1.4,4,16,14,0.35,123.452,8.81803
1.4,4,17,14,0.35,118.083,8.43451
1.4,4,18,14,0.35,114.501,8.17863
1.4,4,19,14,0.35,110.43,7.88784
1.4,4,20,14,0.35,106.719,7.62281
1.4,4,21,14,0.35,104.019,7.42993
1.4,4,22,14,0.35,101.253,7.23238
1.4,4,23,14,0.35,97.853,6.9895
1.4,4,24,14,0.35,95.8186,6.84419
1.4,4,25,14,0.35,93.3975,6.67125
1.4,4,26,14,0.35,91.224,6.516
1.4,4,27,14,0.35,89.5489,6.39635
1.4,4,28,14,0.35,87.9964,6.28546
1.4,4,29,14,0.35,86.5218,6.18013
1.4,4,30,14,0.35,85.0391,6.07422
1.4,4,31,14,0.35,83.3375,5.95268
1.4,4,32,14,0.35,81.8343,5.84531
1.4,4,33,14,0.35,80.5601,5.75429
1.4,4,34,14,0.35,79.2018,5.65727
1.4,4,35,14,0.35,78.0812,5.57723
1.4,4,36,14,0.35,76.8627,5.49019
1.4,4,37,14,0.35,75.9932,5.42808
1.4,4,38,14,0.35,74.8306,5.34504
1.4,4,39,14,0.35,73.9757,5.28398
1.4,4,40,14,0.35,72.9261,5.20901
1.4,4,41,14,0.35,71.7517,5.12512
1.4,4,42,14,0.35,70.8436,5.06025
1.4,4,43,14,0.35,69.9821,4.99872
1.4,4,44,14,0.35,69.1209,4.9372
1.4,4,45,14,0.35,68.6248,4.90177
1.4,4,46,14,0.35,67.714,4.83671
1.4,4,47,14,0.35,66.9814,4.78438
1.4,4,48,14,0.35,66.4299,4.74499
1.4,4,49,14,0.35,65.9682,4.71201
1.4,4,50,14,0.35,65.3691,4.66922
1.4,4,51,14,0.35,64.6478,4.6177
1.4,4,52,14,0.35,64.2122,4.58658
1.4,4,53,14,0.35,63.6751,4.54822
1.4,4,54,14,0.35,63.215,4.51535
1.4,4,55,14,0.35,62.6897,4.47784
1.4,4,56,14,0.35,62.0989,4.43564
1.4,4,57,14,0.35,61.6298,4.40213
1.4,4,58,14,0.35,61.1403,4.36716
1.4,4,59,14,0.35,60.7494,4.33925
1.4,4,60,14,0.35,60.3048,4.30749
1.4,4,61,12,0.3,59.8697,4.98914
1.4,4,62,12,0.3,59.5194,4.95995
1.4,4,63,12,0.3,58.9542,4.91285
1.4,4,64,12,0.3,58.6204,4.88503
1.4,4,65,12,0.3,58.1364,4.8447
1.4,4,66,12,0.3,57.715,4.80958
1.4,4,67,12,0.3,57.4878,4.79065
1.4,4,68,12,0.3,57.2289,4.76908
1.4,4,69,12,0.3,56.7724,4.73104
1.4,4,70,12,0.3,56.4741,4.70617
1.4,4,71,12,0.3,56.2118,4.68432
1.4,4,72,12,0.3,55.8676,4.65563
1.4,4,73,12,0.3,55.5315,4.62763
1.4,4,74,12,0.3,55.2455,4.60379
1.4,4,75,12,0.3,54.9252,4.5771
1.4,4,76,12,0.3,54.6462,4.55385
1.4,4,77,12,0.3,54.3619,4.53016
1.4,4,78,12,0.3,54.1096,4.50914
1.4,4,79,12,0.3,53.8504,4.48753
1.4,4,80,12,0.3,53.6178,4.46815
1.4,4,81,12,0.3,53.3071,4.44226
1.4,4,82,12,0.3,53.0463,4.42053
1.4,4,83,12,0.3,52.766,4.39717
1.4,4,84,12,0.3,52.5992,4.38327
1.4,4,85,12,0.3,52.3926,4.36605
1.4,4,86,12,0.3,52.0848,4.3404
1.4,4,87,10,0.25,51.8612,5.18612
1.4,4,88,10,0.25,51.7007,5.17007
1.4,4,89,10,0.25,51.5023,5.15023
1.4,4,90,10,0.25,51.3164,5.13164
1.4,4,91,10,0.25,51.0214,5.10214
1.4,4,92,10,0.25,50.7509,5.07509
1.4,4,93,10,0.25,50.5634,5.05634
1.4,4,94,10,0.25,50.3312,5.03312
1.4,4,95,10,0.25,50.1724,5.01724
1.4,4,96,10,0.25,49.9023,4.99023
1.4,4,97,10,0.25,49.6358,4.96358
1.4,4,98,10,0.25,49.4879,4.94879
1.4,4,99,10,0.25,49.3611,4.93611
1.4,4,100,10,0.25,49.2098,4.92098
1.4,4,101,10,0.25,49.0498,4.90498
1.4,4,102,10,0.25,48.8653,4.88653
1.4,4,103,10,0.25,48.7151,4.87151
1.4,4,104,10,0.25,48.503,4.8503
1.4,4,105,10,0.25,48.3031,4.83031
1.4,4,106,10,0.25,48.1699,4.81699
1.4,4,107,10,0.25,48.0257,4.80257
1.4,4,108,10,0.25,47.8962,4.78962
1.4,4,109,10,0.25,47.7315,4.77315
1.4,4,110,10,0.25,47.5365,4.75365
1.4,4,111,10,0.25,47.2993,4.72993
1.4,4,112,10,0.25,47.131,4.7131
1.4,4,113,10,0.25,47.055,4.7055
1.4,4,114,10,0.25,46.9031,4.69031
1.4,4,115,10,0.25,46.769,4.6769
1.4,4,116,10,0.25,46.5958,4.65958
1.4,4,117,10,0.25,46.4154,4.64154
1.4,4,118,10,0.25,46.2989,4.62989
1.4,4,119,10,0.25,46.1783,4.61783
1.4,4,120,10,0.25,46.0128,4.60128
1.4,4,121,10,0.25,45.835,4.5835
1.4,4,122,10,0.25,45.7172,4.57172
1.4,4,123,10,0.25,45.5522,4.55522
1.4,4,124,10,0.25,45.413,4.5413
1.4,4,125,10,0.25,45.222,4.5222
1.4,4,126,10,0.25,45.0416,4.50416
1.4,4,127,10,0.25,44.8552,4.48552
1.4,4,128,10,0.25,44.6485,4.46485
1.4,4,129,10,0.25,44.5099,4.45099
1.4,4,130,10,0.25,44.3697,4.43697
1.4,4,131,10,0.25,44.1846,4.41846
1.4,4,132,10,0.25,44.1065,4.41065
1.4,4,133,10,0.25,43.9371,4.39371
1.4,4,134,10,0.25,43.8092,4.38092
1.4,4,135,10,0.25,43.6005,4.36005
1.4,4,136,10,0.25,43.4676,4.34676
1.4,4,137,10,0.25,43.3733,4.33733
1.4,4,138,10,0.25,43.2317,4.32317
1.4,4,139,8,0.2,43.1375,5.39218
1.4,4,140,8,0.2,43.001,5.37512
1.4,4,141,8,0.2,42.8192,5.3524
1.4,4,142,8,0.2,42.7214,5.34017
1.4,4,143,8,0.2,42.5979,5.32474
1.4,4,144,8,0.2,42.4705,5.30882
1.4,4,145,8,0.2,42.346,5.29325
1.4,4,146,8,0.2,42.2374,5.27968
1.4,4,147,8,0.2,42.1001,5.26252
1.4,4,148,8,0.2,41.9643,5.24553
1.4,4,149,8,0.2,41.8386,5.22983
1.4,4,150,8,0.2,41.7214,5.21517
1.4,4,151,8,0.2,41.6312,5.2039
1.4,4,152,8,0.2,41.5208,5.1901
1.4,4,153,8,0.2,41.3472,5.1684
1.4,4,154,8,0.2,41.1569,5.14461
1.4,4,155,8,0.2,41.0428,5.13035
1.4,4,156,8,0.2,40.9599,5.11999
1.4,4,157,8,0.2,40.8658,5.10823
1.4,4,158,8,0.2,40.7367,5.09209
1.4,4,159,8,0.2,40.5992,5.0749
1.4,4,160,8,0.2,40.5364,5.06705
1.4,4,161,8,0.2,40.3842,5.04802
1.4,4,162,8,0.2,40.2268,5.02834
1.4,4,163,8,0.2,40.1383,5.01729
1.4,4,164,8,0.2,40.0591,5.00738
1.4,4,165,8,0.2,39.9356,4.99195
1.4,4,166,8,0.2,39.8159,4.97698
1.4,4,167,8,0.2,39.7123,4.96404
1.4,4,168,8,0.2,39.5805,4.94756
1.4,4,169,8,0.2,39.4422,4.93027
1.4,4,170,8,0.2,39.3272,4.9159
1.4,4,171,8,0.2,39.186,4.89825
1.4,4,172,8,0.2,39.0873,4.88591
1.4,4,173,8,0.2,39.0156,4.87695
1.4,4,174,8,0.2,38.8935,4.86169
1.4,4,175,8,0.2,38.786,4.84825
1.4,4,176,8,0.2,38.6597,4.83247
1.4,4,177,8,0.2,38.5313,4.81642
1.4,4,178,8,0.2,38.359,4.79487
1.4,4,179,8,0.2,38.2752,4.7844
1.4,4,180,8,0.2,38.2035,4.77544
1.4,4,181,8,0.2,38.1021,4.76276
1.4,4,182,8,0.2,38.0119,4.75148
1.4,4,183,8,0.2,37.9133,4.73916
1.4,4,184,8,0.2,37.7596,4.71995
1.4,4,185,8,0.2,37.6796,4.70995
1.4,4,186,8,0.2,37.5178,4.68972
1.4,4,187,8,0.2,37.3958,4.67447
1.4,4,188,8,0.2,37.3293,4.66617
1.4,4,189,8,0.2,37.2568,4.6571
1.4,4,190,8,0.2,37.1804,4.64755
1.4,4,191,8,0.2,37.0883,4.63604
1.4,4,192,8,0.2,37.012,4.6265
1.4,4,193,8,0.2,36.9506,4.61882
1.4,4,194,8,0.2,36.8558,4.60698
1.4,4,195,8,0.2,36.785,4.59813
1.4,4,196,8,0.2,36.7218,4.59023
1.4,4,197,8,0.2,36.6305,4.57881
1.4,4,198,8,0.2,36.5553,4.56941
1.4,4,199,8,0.2,36.4606,4.55757
1.4,4,200,8,0.2,36.3663,4.54579
1.4,5,0,18,0.45,428.696,23.8164
1.4,5,1,18,0.45,380.798,21.1555
1.4,5,2,16,0.4,341.616,21.351
1.4,5,3,16,0.4,306.781,19.1738
1.4,5,4,14,0.35,277.382,19.813
1.4,5,5,14,0.35,248.466,17.7475
1.4,5,6,12,0.3,224.722,18.7268
1.4,5,7,12,0.3,206.776,17.2313
1.4,5,8,12,0.3,187.957,15.6631
1.4,5,9,12,0.3,171.755,14.3129
1.4,5,10,12,0.3,158.432,13.2027
1.4,5,11,12,0.3,147.801,12.3167
1.4,5,12,12,0.3,138.452,11.5377
1.4,5,13,12,0.3,129.409,10.784
1.4,5,14,12,0.3,122.061,10.1718
1.4,5,15,12,0.3,115.174,9.59785
1.4,5,16,12,0.3,109.435,9.11958
1.4,5,17,12,0.3,104.79,8.73253
1.4,5,18,10,0.25,100.762,10.0762
1.4,5,19,10,0.25,96.4768,9.64768
1.4,5,20,8,0.2,92.532,11.5665
1.4,5,21,8,0.2,89.3408,11.1676
1.4,5,22,8,0.2,86.9144,10.8643
1.4,5,23,8,0.2,83.7338,10.4667
1.4,5,24,8,0.2,80.8944,10.1118
1.4,5,25,8,0.2,78.0626,9.75783
1.4,5,26,8,0.2,75.8861,9.48577
1.4,5,27,8,0.2,74.255,9.28188
1.4,5,28,8,0.2,72.1594,9.01993
1.4,5,29,6,0.15,70.5359,11.756
1.4,5,30,6,0.15,68.8053,11.4675
1.4,5,31,6,0.15,67.4195,11.2366
1.4,5,32,6,0.15,66.0117,11.0019
1.4,5,33,6,0.15,64.7899,10.7983
1.4,5,34,6,0.15,63.8072,10.6345
1.4,5,35,6,0.15,62.3328,10.3888
1.4,5,36,6,0.15,61.2941,10.2157
1.4,5,37,6,0.15,60.0402,10.0067
1.4,5,38,6,0.15,59.2373,9.87288
1.4,5,39,6,0.15,58.2572,9.70953
1.4,5,40,6,0.15,57.5228,9.58713
1.4,5,41,6,0.15,56.7715,9.46191
1.4,5,42,6,0.15,56.0525,9.34208
1.4,5,43,6,0.15,55.3793,9.22989
1.4,5,44,6,0.15,54.8029,9.13382
1.4,5,45,6,0.15,54.1583,9.02639
1.4,5,46,6,0.15,53.5184,8.91973
1.4,5,47,6,0.15,53.0314,8.83857
1.4,5,48,6,0.15,52.4579,8.74299
1.4,5,49,6,0.15,51.9261,8.65435
1.4,5,50,6,0.15,51.3565,8.55941
1.4,5,51,6,0.15,50.7357,8.45595
1.4,5,52,6,0.15,50.2966,8.38277
1.4,5,53,6,0.15,49.6744,8.27907
1.4,5,54,6,0.15,49.2529,8.20881
1.4,5,55,6,0.15,48.8748,8.1458
1.4,5,56,6,0.15,48.4214,8.07023
1.4,5,57,6,0.15,48.0381,8.00635
1.4,5,58,6,0.15,47.5803,7.93005
1.4,5,59,6,0.15,47.2074,7.86789
1.4,5,60,6,0.15,46.8945,7.81575
1.4,5,61,6,0.15,46.5403,7.75672
1.4,5,62,6,0.15,46.0454,7.67424
1.4,5,63,6,0.15,45.7041,7.61735
1.4,5,64,6,0.15,45.3718,7.56197
1.4,5,65,6,0.15,44.9852,7.49754
1.4,5,66,6,0.15,44.6625,7.44375
1.4,5,67,6,0.15,44.3347,7.38911
1.4,5,68,6,0.15,44.0241,7.33735
1.4,5,69,6,0.15,43.6254,7.27089
1.4,5,70,6,0.15,43.337,7.22283
1.4,5,71,6,0.15,43.0339,7.17231
1.4,5,72,6,0.15,42.7437,7.12394
1.4,5,73,6,0.15,42.4842,7.0807
1.4,5,74,6,0.15,42.2661,7.04435
1.4,5,75,6,0.15,41.9311,6.98851
1.4,5,76,6,0.15,41.698,6.94966
1.4,5,77,6,0.15,41.5784,6.92973
1.4,5,78,6,0.15,41.243,6.87384
1.4,5,79,6,0.15,40.9957,6.83262
1.4,5,80,6,0.15,40.7305,6.78841
1.4,5,81,6,0.15,40.5053,6.75088
1.4,5,82,6,0.15,40.2843,6.71406
1.4,5,83,6,0.15,40.1375,6.68958
1.4,5,84,6,0.15,39.909,6.6515
1.4,5,85,6,0.15,39.6132,6.60219
1.4,5,86,6,0.15,39.4054,6.56757
1.4,5,87,6,0.15,39.1559,6.52599
1.4,5,88,6,0.15,38.9701,6.49501
1.4,5,89,6,0.15,38.7386,6.45643
1.4,5,90,6,0.15,38.5085,6.41809
1.4,5,91,6,0.15,38.2615,6.37691
1.4,5,92,6,0.15,38.0598,6.3433
1.4,5,93,6,0.15,37.8659,6.31098
1.4,5,94,6,0.15,37.6531,6.27552
1.4,5,95,6,0.15,37.4672,6.24454
1.4,5,96,6,0.15,37.2363,6.20606
1.4,5,97,6,0.15,37.0628,6.17713
1.4,5,98,6,0.15,36.8482,6.14137
1.4,5,99,6,0.15,36.714,6.11901
1.4,5,100,6,0.15,36.461,6.07683
1.4,5,101,6,0.15,36.3047,6.05079
1.4,5,102,6,0.15,36.1333,6.02222
1.4,5,103,6,0.15,35.9537,5.99229
1.4,5,104,6,0.15,35.8404,5.9734
1.4,5,105,6,0.15,35.6791,5.94651
1.4,5,106,6,0.15,35.465,5.91084
1.4,5,107,6,0.15,35.3066,5.88443
1.4,5,108,6,0.15,35.1609,5.86015
1.4,5,109,6,0.15,35.0224,5.83707
1.4,5,110,6,0.15,34.8484,5.80806
1.4,5,111,6,0.15,34.7167,5.78612
1.4,5,112,6,0.15,34.5616,5.76027
1.4,5,113,6,0.15,34.3882,5.73137
1.4,5,114,6,0.15,34.2711,5.71184
1.4,5,115,6,0.15,34.1044,5.68407
1.4,5,116,6,0.15,33.9847,5.66412
1.4,5,117,6,0.15,33.7992,5.63319
1.4,5,118,6,0.15,33.6363,5.60606
1.4,5,119,6,0.15,33.4936,5.58227
1.4,5,120,6,0.15,33.3017,5.55028
1.4,5,121,6,0.15,33.1727,5.52879
1.4,5,122,6,0.15,33.0878,5.51464
1.4,5,123,6,0.15,32.9365,5.48941
1.4,5,124,6,0.15,32.8129,5.46882
1.4,5,125,6,0.15,32.672,5.44533
1.4,5,126,6,0.15,32.5502,5.42504
1.4,5,127,6,0.15,32.43,5.405
1.4,5,128,6,0.15,32.2824,5.38041
1.4,5,129,6,0.15,32.0974,5.34956
1.4,5,130,6,0.15,31.9996,5.33327
1.4,5,131,6,0.15,31.8783,5.31304
1.4,5,132,6,0.15,31.7101,5.28501
1.4,5,133,6,0.15,31.6118,5.26863
1.4,5,134,6,0.15,31.4498,5.24164
1.4,5,135,6,0.15,31.3135,5.21892
1.4,5,136,6,0.15,31.206,5.20101
1.4,5,137,6,0.15,31.1167,5.18612
1.4,5,138,6,0.15,30.9683,5.16139
1.4,5,139,6,0.15,30.8708,5.14513
1.4,5,140,6,0.15,30.7769,5.12948
1.4,5,141,6,0.15,30.6804,5.1134
1.4,5,142,6,0.15,30.571,5.09516
1.4,5,143,6,0.15,30.4936,5.08226
1.4,5,144,6,0.15,30.4151,5.06918
1.4,5,145,6,0.15,30.274,5.04567
1.4,5,146,6,0.15,30.1678,5.02796
1.4,5,147,6,0.15,30.0419,5.00698
1.4,5,148,6,0.15,29.9429,4.99048
1.4,5,149,6,0.15,29.793,4.96551
1.4,5,150,6,0.15,29.7345,4.95575
1.4,5,151,6,0.15,29.5827,4.93044
1.4,5,152,6,0.15,29.4878,4.91464
1.4,5,153,6,0.15,29.4088,4.90146
1.4,5,154,6,0.15,29.2968,4.88281
1.4,5,155,6,0.15,29.2173,4.86956
1.4,5,156,6,0.15,29.1466,4.85777
1.4,5,157,6,0.15,29.0624,4.84374
1.4,5,158,6,0.15,29.0086,4.83477
1.4,5,159,6,0.15,28.9257,4.82094
1.4,5,160,6,0.15,28.8233,4.80388
1.4,5,161,6,0.15,28.7312,4.78853
1.4,5,162,6,0.15,28.6344,4.77239
1.4,5,163,6,0.15,28.5289,4.75481
1.4,5,164,6,0.15,28.4246,4.73744
1.4,5,165,6,0.15,28.3334,4.72223
1.4,5,166,6,0.15,28.2673,4.71122
1.4,5,167,6,0.15,28.1678,4.69463
1.4,5,168,6,0.15,28.1025,4.68375
